V1,V2,Label
0.8589710298439962,-0.7113905167622767,1
0.3126547976791477,6.478533670559132,1
-1.4023113146564867,3.125019261071495,1
0.4569305001037495,0.34728549649178075,1
0.31002383540662043,2.195547161348002,1
0.34968654123182696,0.8812018441192234,1
0.7233607816712047,0.917854158568996,1
-0.742778961673128,2.3607581838465013,1
1.9666342744441767,-0.062257443505501,1
-0.9726807416699784,2.602298648934031,1
0.5126492229684105,-0.9070783758220855,1
1.6372941910742025,0.7270292728967681,1
-0.005133204675758542,-1.9250566078893618,1
1.190867485591884,3.6396103978112935,1
0.19953061374810277,-0.9113990959692349,1
-0.7963003346362278,-1.9138419163429712,1
0.09551098354315227,2.9261764258608123,1
-0.5912995999000593,0.37030228747452526,1
-1.1177959596353313,-0.7813807552961775,1
0.4656392907812844,-2.1571389679027084,1
1.1626573691714674,-2.2108155556780154,1
1.3800210952236294,1.2959809407165799,1
-0.18726227008430504,-1.5659715305090036,1
0.5456947001532136,3.217230233824249,1
-0.6770938110455402,-2.397636192296313,1
-1.1570095208365798,-3.284862026885403,1
0.21867102429594082,-5.052043217964612,1
-1.0961260763456315,-0.33795290401574224,1
1.6265124222741363,-2.4661898168863434,1
0.6439400528725968,1.3819082874471926,1
-0.662360910097686,-1.5956831786893577,1
-0.8356721532993808,2.7843870672126156,1
0.6718207964045242,-3.5264050920299304,1
0.7806175541291968,0.6516529891869732,1
-0.06839180899829429,2.212958054574763,1
0.8965935093384674,-0.7305712287845378,1
0.20970834567722746,0.33530845981932655,1
1.042604037428723,0.9562576187474829,1
-0.843143814442956,-4.5404528399253685,1
0.025361091712558938,-1.7935318517744325,1
-0.4913598317503894,-3.1484277028043763,1
0.11713061832111094,-1.68821871283153,1
0.1241339319620545,2.3063711993365885,1
-1.5971515852941585,-0.7432655013688152,1
0.02602272869421751,-0.4151297952296757,1
-0.32552515214222,-2.26753466766461,1
-0.4906843393743982,-1.131602432379786,1
0.34364368453213456,1.082125403311822,1
1.9285073455855941,1.2709311969661696,1
0.4754274793716386,-1.120760544970265,1
-0.3398832585555519,3.5709261337262777,1
-0.06518150566027223,-0.07092844218684262,1
-0.44812958476652376,1.0996580468235073,1
0.022405348788896426,2.334057075432228,1
0.8087794990088302,-1.3094395322808245,1
1.495393001021749,-2.260580599893813,1
-0.41427623147103193,3.4954576827252617,1
-0.4695968991409803,0.8599486124546104,1
-1.7487865472120898,-0.2849742106426386,1
2.7743771697350526,1.615592862215775,1
-0.2929650976031129,1.0304691895357212,1
-0.22442602142083054,-0.863769999503026,1
1.982321011657001,-1.1601994243333311,1
1.85455185713696,3.968878943487401,1
1.2605162256045646,4.802255054512761,1
0.9401083293303636,2.356500355008554,1
0.7205155691038869,-0.5932524670530047,1
1.511780057073205,1.1991800815914435,1
0.33941750456067943,0.6015285347650513,1
1.1603552880751051,-0.011566260317336291,1
-0.4701551883308207,-0.32863067656863915,1
1.5830356903939968,-1.0858653374240865,1
0.31183891907508704,-0.7534509106890807,1
-0.133187156946316,1.849056102098605,1
0.5336458654815498,-3.135693190170511,1
0.26901513496791796,1.0129270939457953,1
-0.6894655388052122,-1.9569592147015076,1
-0.24898247374384772,-0.30775934485289663,1
0.874867458243451,-0.148304011563684,1
1.0069001423984936,-2.2471639422319396,1
-0.6806900174322202,1.010250103628264,1
-0.9653875813553225,0.7223368642445716,1
0.13302425551653396,0.6956903070991604,1
-2.8923128122169377,0.6708340722391976,1
-1.1419618143896466,-3.279911038632048,1
-0.027271108027527434,-3.180993878865227,1
-0.5988302160322329,-2.2859626625356086,1
-1.120277681787524,-0.8984174938792236,1
0.13583311246193241,-2.7884369305935865,1
0.15380541871563938,3.52380577624061,1
-1.2272489680388747,-3.4960626740831033,1
-0.9485588121224853,-1.3319268352386697,1
-0.30528683628105846,-1.4783060305821498,1
-0.3239138365313287,0.6319678543988192,1
2.1485162168654672,1.2162529601814833,1
-1.6549604540116958,-0.17324985566577777,1
-0.7719685125600565,2.447990738879422,1
0.1051021171388737,-2.5969784585899256,1
-0.0881931535354085,2.4362773434876948,1
1.8183459044901642,2.7896764490447437,1
2.481397863104516,3.867834523971063,1
0.5669908467690737,1.6881526280807315,1
-0.9537308803134202,-4.055672857731613,1
-1.0295634805673206,1.4311035629654527,1
-1.1491394517772107,4.087639990592457,1
-0.8898831999933915,0.2673776678974742,1
1.681833855056731,0.8846353683279939,1
0.6738511924176326,-1.0064081570658614,1
0.934479803781047,-0.0734853679519244,1
0.314086089983925,0.12503920541264604,1
0.020712807441784255,1.2310466816912855,1
-1.062249265363343,-1.7615479553257496,1
-0.6455157493984849,-2.7140123336957265,1
0.6661002930510054,0.8681814029803688,1
-0.821559006148441,-0.053199816197865145,1
1.7068126153851821,1.5215434005468165,1
-0.8009403583094237,0.5880403263399953,1
-0.4115123588081085,-0.39816773219126506,1
0.7692208766751193,-2.37425159100439,1
0.37776198350583634,2.6848996504304985,1
1.4224174385742403,2.8438451155601716,1
-0.21011629363338585,2.270464977895851,1
0.22726730096510847,0.324461776909356,1
0.791105425556893,0.3271316954970291,1
0.2805434757670602,2.9533500969051776,1
0.38701132364138247,-4.6220554725723435,1
1.2859577085718452,2.940314839664501,1
0.33194294263684604,-3.730830184282531,1
-0.32038922187855395,1.961960585009738,1
-0.7073435206808958,-0.034732829534642524,1
-0.701384976483388,1.0796756353789216,1
0.3615721698320666,-1.5498844998646213,1
0.19486273494767153,1.964145938734773,1
-0.7999265752773761,-2.1628900543359566,1
-0.6177351126294014,-1.7693219141534222,1
0.27604621917013683,-4.173421882229253,1
-0.3817547115241447,-0.5007696852373691,1
0.5252842088742116,5.825956258036317,1
2.073377278809576,3.1896169618879093,1
1.0309791119975495,-0.11415578530484086,1
-0.8285798823541883,-2.1629518937804795,1
-0.5785590533642185,2.2163901645290127,1
-0.07575102417878214,0.48974734248237994,1
1.0346710371058638,0.48960815089253784,1
-0.20820417349072007,-2.6716947506063478,1
0.1673772122123391,0.5419345374274552,1
0.3524228103167587,4.559240646186962,1
-1.650252102631292,-1.4549914717227121,1
0.6721641694785027,-3.8803871174457547,1
0.03311677786660984,-3.6533313973276678,1
1.061587452902935,-0.6346112906981751,1
-1.765879529489886,-1.9930525351731534,1
-0.5209521036451075,-5.0674849633443015,1
-0.252393261186919,-2.79201908481316,1
-1.0641847850454549,-3.698022233832821,1
-1.5427794029872701,2.986470577883368,1
0.09539562989831017,-2.5886352716517114,1
-0.856323034545844,0.6929645334043848,1
1.1345727729224815,-1.600295178288284,1
1.261218829610636,-1.793865588923504,1
-1.2342253325472867,2.076913906943421,1
1.8923232462601536,-0.8623602304693254,1
0.010513492888487963,3.006054623082894,1
-0.1750824405666836,-1.259329684663618,1
0.1250197287293729,-1.5223156221069343,1
0.9032997877794515,3.5894819959229656,1
-0.7324724999391039,-1.4111010840482179,1
1.6397500126626852,0.16535829023106138,1
0.010874950439961714,-4.2729397611306865,1
0.4022677081581202,1.359842286797018,1
1.1523794286597921,1.7980325458590645,1
-0.9936007580965585,0.4430000930674652,1
0.5299187426153048,-0.07172609933957041,1
-0.889815068849724,2.9205203240118056,1
1.4685271685252481,2.004258652793788,1
-0.6791474896704196,2.2588957771401925,1
-0.517930752317488,-2.7266076214533927,1
0.33179458857556576,1.1656251489269236,1
0.5647069403016793,-2.92783329658222,1
-0.1618600242118256,5.981867363597295,1
0.5174622608292417,-0.7084271477974795,1
-1.4605781342066573,1.126387085771849,1
-0.5028822157757654,1.0578317827135633,1
-0.5045527159117262,1.6441601586071801,1
2.0606552424889455,1.8307150339467637,1
-0.20813966328500044,0.8418221241316356,1
-0.8028677982255783,-0.2605075303435445,1
0.5164532912017905,-1.682063167291574,1
-0.7229579947396957,1.545290421779697,1
1.9432425224769632,0.18500830086283604,1
-1.8258798609929086,4.710041408513267,1
-0.8422183779412308,0.299282050650778,1
0.2722624212362927,-3.5290608906362877,1
-0.9639365712886862,0.6591981109799647,1
1.2642812684065565,-2.8472434492594973,1
-0.09870247033099784,2.856881144355059,1
1.0967175143962344,2.401396919812489,1
0.5970724495194714,-0.38042742810988567,1
-0.5912583547029135,-0.75742935269323,1
-0.8503384702164952,-0.7081168004790821,1
-0.03497789976195412,-1.7448013451237867,1
0.6311792102358303,2.385334961731513,1
0.35201215393090374,-3.102261166416789,1
-0.3911692921074307,2.240594752325156,1
1.104435809018339,1.8272242247811763,1
-0.7815877422177132,0.10380740163688044,1
-0.16706093236428873,0.314920783502741,1
0.1440063720219279,-3.3991894574876693,1
0.21240209879473326,-2.3815350843888594,1
-0.736842225585758,-1.2171901875011517,1
-0.27341798633313524,1.6600528936125472,1
-0.696086919410677,-0.4007325241433851,1
0.8245067709011694,2.228460525580553,1
-0.5455691005383442,0.10073464823510234,1
0.4569042798193797,3.4316723502934767,1
-1.4525423116233478,2.268487838739181,1
0.3949008419477589,0.9379785159351689,1
2.7047984890007113,0.8663084309739938,1
-1.6139423866549272,-3.2911358329961424,1
-0.021236547494190502,0.3424570238834026,1
-0.5239818193302124,1.0677108799225363,1
0.9849566459714105,-0.39855565834875856,1
-0.8537501395019448,-0.029068191251197886,1
0.5057838808739665,0.6117888422447866,1
-1.6363153865528375,-1.7267130261548302,1
-0.8134137222383004,-1.213036157089562,1
0.8860298424234272,-1.4084006018791724,1
-0.3507458727237646,2.401397114953464,1
-0.3222795615482176,-1.8246305512237129,1
-1.2579922235243457,3.1624384126543315,1
0.20274004630891443,-1.8688211063696711,1
-1.1886204030049614,-0.9919124056224956,1
-0.3628416653285589,-2.8823323100200584,1
-0.263882694913925,5.062836737322265,1
0.6796153195411552,3.650732647048888,1
0.5473381577343189,1.9334355763059765,1
-0.5286296573163748,-5.0004144321953055,1
0.23285694341401592,0.9733916363513017,1
0.6138873758829606,0.1638947322685265,1
-1.0430092317009538,1.414265204669155,1
-0.23403668030736174,1.0858690952966235,1
-0.946702369333767,-2.5028620061579856,1
1.6613066265165963,-3.2968467138557416,1
1.472130405651496,1.9493668221989124,1
-0.26615768205687235,0.19774867412351504,1
-0.32903497787378055,-3.780732164511518,1
0.5825648864645716,6.199807695142354,1
-0.17221865332063807,-1.0313076696304369,1
1.6167621738887956,2.162920806214318,1
1.3568929658952167,-0.8260686873831061,1
-1.059926986546047,-1.228697287522261,1
-0.11390482313091362,-0.026869880558369454,1
2.38208890805703,-4.972648089454039,1
0.9089298217482487,5.277871581863824,1
-1.72223918021012,0.18275518636425636,1
-0.8514387901055065,4.01975816503118,1
0.04291606187189302,1.1814053531971311,1
1.3402486543581031,1.7721893548147032,1
-0.7462938511016464,2.620714196105587,1
0.6628816122603552,-0.6553947657602435,1
0.4287699495382403,-0.07633275749976731,1
1.9872078027823594,1.011104288680157,1
-1.0959941218173412,1.4487638220230907,1
